0
B naive
gdT
CD14 Mono
CD14 Mono
CD14 Mono
CD8 Naive
B naive
NK
NK
B naive
B naive
CD8 TEM
NK
B memory
CD14 Mono
B naive
CD14 Mono
CD4 TCM
CD14 Mono
CD4 Naive
B naive
NK
CD8 TEM
NK
CD14 Mono
CD14 Mono
B naive
CD14 Mono
CD4 TCM
Plasmablast
CD14 Mono
B memory
CD14 Mono
B intermediate
pDC
CD14 Mono
CD14 Mono
NK
CD14 Mono
CD14 Mono
CD14 Mono
Doublet
cDC2
CD4 TEM
CD4 Naive
CD14 Mono
B intermediate
CD4 Naive
CD14 Mono
NK
CD4 TCM
CD4 Naive
CD4 TCM
CD4 TEM
CD4 TEM
CD8 TEM
CD4 Naive
CD14 Mono
B naive
NK
Platelet
CD14 Mono
CD8 TEM
B memory
CD4 Naive
CD4 Naive
NK
gdT
CD4 Naive
CD14 Mono
CD8 TEM
B intermediate
B memory
NK
NK
CD8 TEM
CD8 TEM
CD8 TEM
CD14 Mono
CD4 TCM
CD4 Naive
CD4 TCM
CD4 Naive
CD14 Mono
CD8 TEM
CD4 Naive
CD14 Mono
CD8 TEM
CD14 Mono
CD4 TCM
CD14 Mono
Platelet
CD14 Mono
Platelet
CD8 TEM
NK
CD4 Naive
CD14 Mono
CD14 Mono
CD14 Mono
CD8 TEM
CD14 Mono
CD4 Naive
CD8 Naive
CD8 Naive
CD16 Mono
CD14 Mono
CD4 CTL
B naive
CD8 Naive
NK
CD14 Mono
CD14 Mono
CD14 Mono
CD4 Naive
CD14 Mono
CD14 Mono
CD14 Mono
CD8 TEM
CD14 Mono
CD4 Naive
CD4 Naive
CD14 Mono
CD16 Mono
NK
CD4 Naive
CD16 Mono
CD4 Naive
CD14 Mono
CD14 Mono
CD14 Mono
cDC2
Treg
CD14 Mono
B naive
B memory
CD4 TCM
CD4 TCM
CD14 Mono
CD14 Mono
NK
B naive
CD14 Mono
B memory
CD4 Naive
cDC2
ASDC
CD14 Mono
CD4 Naive
CD4 Naive
CD14 Mono
CD14 Mono
CD4 TCM
gdT
CD14 Mono
B naive
CD14 Mono
NK
CD8 TEM
NK
CD14 Mono
CD8 Naive
CD14 Mono
CD4 TEM
CD14 Mono
CD14 Mono
NK
CD8 Naive
CD4 Naive
CD8 TEM
NK
CD14 Mono
CD14 Mono
CD16 Mono
CD8 TEM
CD4 Naive
NK
CD14 Mono
NK
CD8 TEM
CD8 TEM
NK
CD14 Mono
NK
CD14 Mono
CD14 Mono
CD14 Mono
MAIT
Platelet
Platelet
CD14 Mono
NK
CD8 Naive
NK
MAIT
CD4 Naive
CD14 Mono
B naive
CD8 TEM
NK
CD4 TCM
CD14 Mono
CD14 Mono
CD4 TEM
pDC
B naive
CD14 Mono
CD4 TCM
CD16 Mono
CD4 Naive
pDC
B naive
CD14 Mono
NK
B naive
CD14 Mono
CD14 Mono
NK
CD4 Naive
CD14 Mono
CD4 TCM
NK
CD8 TEM
CD14 Mono
CD14 Mono
CD4 Naive
CD8 TEM
cDC2
NK
CD4 Naive
cDC2
CD14 Mono
CD14 Mono
CD14 Mono
CD4 Naive
CD8 TEM
B naive
CD4 TCM
CD8 Naive
B memory
CD4 TCM
gdT
CD14 Mono
B memory
CD8 Naive
CD8 Naive
Platelet
CD14 Mono
CD4 Naive
NK
B naive
Platelet
CD14 Mono
B intermediate
CD14 Mono
CD4 Naive
pDC
CD14 Mono
CD14 Mono
CD14 Mono
CD14 Mono
CD14 Mono
B memory
CD14 Mono
NK
CD8 TEM
CD14 Mono
CD4 Naive
CD8 TEM
CD4 TCM
CD14 Mono
CD8 TEM
Platelet
NK
B naive
CD8 TEM
CD8 TCM
CD8 Naive
CD14 Mono
CD4 TCM
B intermediate
B naive
NK
CD8 TEM
CD4 TCM
CD8 Naive
CD14 Mono
CD14 Mono
CD4 Naive
NK
CD8 TCM
CD4 Naive
CD14 Mono
CD14 Mono
CD14 Mono
CD4 TCM
CD14 Mono
CD16 Mono
CD14 Mono
NK
CD14 Mono
CD4 Naive
CD14 Mono
NK Proliferating
CD4 TCM
Platelet
CD14 Mono
CD16 Mono
CD14 Mono
CD14 Mono
CD14 Mono
CD14 Mono
NK
CD8 Naive
CD14 Mono
CD4 Naive
B memory
CD8 Naive
CD14 Mono
CD4 TCM
CD4 Naive
CD14 Mono
NK
CD14 Mono
CD8 TEM
CD14 Mono
CD4 Naive
CD14 Mono
NK
CD4 Naive
CD16 Mono
CD14 Mono
gdT
CD14 Mono
CD8 TCM
CD8 Naive
CD4 Naive
CD4 Naive
cDC2
CD8 Naive
Platelet
CD8 TEM
CD8 TEM
CD4 TCM
CD8 TEM
B intermediate
CD4 TCM
CD4 Naive
CD14 Mono
CD8 TEM
CD4 Naive
CD14 Mono
CD8 TEM
NK
Platelet
CD4 TCM
NK Proliferating
CD4 TCM
CD8 TEM
CD14 Mono
CD14 Mono
CD4 TCM
CD4 Naive
NK
NK
cDC2
CD14 Mono
B naive
Platelet
CD14 Mono
cDC2
CD14 Mono
CD14 Mono
CD4 TCM
CD14 Mono
NK
B naive
CD14 Mono
CD8 TEM
CD14 Mono
B memory
CD4 TEM
CD16 Mono
CD14 Mono
CD8 TEM
B intermediate
CD14 Mono
CD8 Naive
gdT
CD16 Mono
CD14 Mono
NK_CD56bright
CD14 Mono
CD14 Mono
CD16 Mono
CD4 TCM
CD14 Mono
B naive
CD8 TEM
pDC
CD14 Mono
CD8 TEM
CD4 Naive
CD14 Mono
CD4 Naive
CD14 Mono
Platelet
B naive
CD4 Naive
CD14 Mono
B memory
CD4 TCM
CD4 Naive
NK
CD4 CTL
CD14 Mono
cDC2
pDC
NK
CD8 Naive
CD8 TEM
cDC2
CD14 Mono
CD4 Naive
CD14 Mono
NK
NK
CD4 Naive
CD8 TEM
NK
NK
CD4 Naive
CD14 Mono
B intermediate
CD8 TEM
CD14 Mono
NK
ILC
CD4 Naive
CD14 Mono
MAIT
CD8 Naive
NK
cDC2
CD14 Mono
CD14 Mono
CD8 TEM
CD14 Mono
CD4 Naive
CD14 Mono
Platelet
Treg
CD16 Mono
NK
gdT
NK
CD14 Mono
CD14 Mono
CD14 Mono
CD14 Mono
CD8 TEM
Platelet
CD4 TCM
CD14 Mono
CD4 TCM
CD14 Mono
NK
CD8 TEM
CD8 TEM
B naive
NK
NK
CD4 Naive
CD14 Mono
CD8 Naive
CD8 TEM
B naive
B naive
CD14 Mono
CD4 TCM
CD4 TCM
CD14 Mono
Platelet
CD14 Mono
NK
CD8 TEM
CD16 Mono
CD14 Mono
CD4 Naive
NK
CD8 TEM
B naive
CD4 Naive
CD14 Mono
CD4 TCM
CD14 Mono
NK
CD4 Naive
B intermediate
CD14 Mono
CD4 Naive
CD14 Mono
CD8 Naive
NK
NK
B intermediate
CD14 Mono
CD4 Naive
Platelet
CD14 Mono
CD14 Mono
pDC
CD4 Naive
CD4 TCM
NK Proliferating
CD4 Naive
CD4 Naive
CD4 Naive
CD8 TEM
NK
B naive
CD8 TEM
CD8 TEM
CD14 Mono
CD14 Mono
CD4 Naive
CD16 Mono
CD14 Mono
CD4 TCM
NK
CD4 Naive
CD14 Mono
CD14 Mono
CD14 Mono
CD14 Mono
NK
CD14 Mono
B naive
NK
CD14 Mono
CD14 Mono
Platelet
Platelet
CD14 Mono
CD14 Mono
CD14 Mono
CD4 TCM
CD4 TEM
CD4 TCM
CD8 TEM
CD4 Naive
CD4 Naive
CD4 Naive
NK
CD4 Naive
CD8 Naive
NK
CD14 Mono
CD14 Mono
CD4 Naive
CD8 Naive
CD14 Mono
CD14 Mono
NK
NK
NK
CD8 Naive
NK_CD56bright
NK
CD4 TCM
CD14 Mono
CD14 Mono
NK
B naive
B naive
CD14 Mono
B intermediate
CD14 Mono
CD4 Naive
CD14 Mono
B naive
CD14 Mono
CD4 Naive
CD8 TEM
CD14 Mono
CD8 TCM
CD4 Naive
MAIT
CD14 Mono
pDC
NK
CD14 Mono
B memory
CD14 Mono
CD16 Mono
CD14 Mono
CD4 Naive
CD14 Mono
CD14 Mono
B memory
CD14 Mono
CD14 Mono
MAIT
NK
CD16 Mono
NK
Platelet
CD4 TCM
CD16 Mono
CD14 Mono
NK
CD14 Mono
CD4 TCM
CD14 Mono
CD16 Mono
CD4 Naive
gdT
CD4 Naive
CD8 TEM
Platelet
CD4 CTL
cDC2
B memory
CD4 TCM
CD8 TEM
CD14 Mono
gdT
CD14 Mono
CD8 Naive
CD8 Naive
CD4 Naive
NK
CD8 Naive
CD14 Mono
CD4 TEM
CD14 Mono
CD4 Naive
CD14 Mono
CD14 Mono
NK
pDC
CD8 TEM
CD14 Mono
CD14 Mono
CD4 Naive
NK
CD14 Mono
B memory
CD4 TCM
CD8 TEM
CD4 Naive
Platelet
CD8 TEM
CD14 Mono
CD14 Mono
CD14 Mono
CD4 Naive
B naive
CD14 Mono
CD8 Naive
CD4 CTL
CD14 Mono
CD14 Mono
NK
CD4 TCM
CD4 TCM
CD4 Naive
CD4 TEM
CD16 Mono
CD8 Naive
cDC2
B memory
CD4 Naive
CD14 Mono
CD16 Mono
NK
CD14 Mono
CD4 TCM
CD14 Mono
NK
CD8 TEM
gdT
NK
CD14 Mono
CD14 Mono
NK
B naive
CD4 TEM
CD14 Mono
CD8 Naive
cDC2
cDC2
CD16 Mono
CD4 Naive
CD8 TEM
NK Proliferating
CD14 Mono
B naive
cDC2
CD14 Mono
B naive
NK_CD56bright
B memory
B intermediate
CD4 Naive
CD4 TCM
CD14 Mono
CD8 TEM
CD14 Mono
CD4 TCM
CD8 TEM
CD14 Mono
CD14 Mono
CD16 Mono
CD14 Mono
CD8 TEM
CD4 Naive
NK
CD14 Mono
CD4 TCM
CD8 TEM
B naive
CD4 Naive
CD4 CTL
CD8 Naive
CD8 TEM
NK
CD4 TEM
CD14 Mono
CD4 TEM
CD14 Mono
CD8 TEM
cDC2
CD4 Naive
CD14 Mono
CD8 TEM
CD14 Mono
Plasmablast
CD8 TEM
CD14 Mono
CD16 Mono
NK
NK
CD8 Naive
NK
CD14 Mono
CD8 TEM
CD14 Mono
CD8 Naive
NK
CD14 Mono
CD14 Mono
CD8 TEM
B memory
NK
CD4 Naive
CD14 Mono
NK
NK
CD4 TCM
CD8 TEM
NK
CD4 Naive
CD4 Naive
CD14 Mono
CD14 Mono
Doublet
NK
B naive
NK
CD4 TCM
CD14 Mono
gdT
CD14 Mono
CD4 TEM
B naive
CD14 Mono
CD14 Mono
B naive
NK Proliferating
CD14 Mono
CD8 Naive
CD14 Mono
CD4 CTL
NK
CD14 Mono
NK
CD14 Mono
CD4 TCM
NK
CD4 Naive
CD14 Mono
NK
CD14 Mono
CD14 Mono
CD8 TEM
CD4 Naive
CD14 Mono
pDC
CD14 Mono
NK
CD16 Mono
CD14 Mono
B naive
B memory
CD4 CTL
CD4 Naive
CD14 Mono
CD8 Naive
B naive
CD4 TCM
CD14 Mono
CD4 CTL
CD8 TEM
CD14 Mono
NK
pDC
CD4 Naive
CD4 Naive
CD14 Mono
B naive
CD8 TEM
CD14 Mono
CD14 Mono
CD14 Mono
NK
CD14 Mono
CD8 TEM
CD8 Naive
CD8 Naive
B naive
CD14 Mono
CD4 TCM
MAIT
CD8 Naive
B naive
gdT
NK
B naive
MAIT
CD8 Naive
CD8 TEM
CD14 Mono
CD4 CTL
CD14 Mono
CD14 Mono
CD14 Mono
CD4 Naive
NK
CD8 Naive
NK
CD8 TEM
CD14 Mono
CD8 Naive
B memory
CD14 Mono
CD16 Mono
CD14 Mono
CD8 Naive
NK_CD56bright
CD14 Mono
CD8 TEM
CD14 Mono
CD14 Mono
CD14 Mono
CD4 Naive
NK
CD14 Mono
CD4 Naive
CD14 Mono
CD14 Mono
NK
CD8 TEM
CD4 TCM
CD4 TCM
NK
CD14 Mono
CD14 Mono
NK
CD4 CTL
CD4 Naive
CD4 Naive
CD14 Mono
CD4 Naive
CD4 CTL
CD16 Mono
CD8 TEM
B naive
MAIT
CD4 Naive
MAIT
CD4 TCM
CD14 Mono
CD14 Mono
CD8 TEM
Platelet
CD4 Naive
CD14 Mono
CD14 Mono
NK
CD14 Mono
CD14 Mono
CD14 Mono
cDC2
CD4 TCM
CD8 TCM
CD14 Mono
CD4 Naive
CD14 Mono
CD14 Mono
CD14 Mono
CD4 TCM
NK
Platelet
CD14 Mono
CD14 Mono
CD4 Naive
CD14 Mono
CD14 Mono
CD4 Naive
CD8 Naive
CD14 Mono
CD14 Mono
CD14 Mono
CD14 Mono
B memory
CD14 Mono
CD14 Mono
CD4 Naive
CD14 Mono
CD14 Mono
NK
CD8 TEM
B intermediate
CD14 Mono
CD14 Mono
CD4 TEM
NK
B memory
B memory
CD14 Mono
NK
NK
CD4 Naive
CD14 Mono
CD8 TEM
CD4 Naive
CD14 Mono
CD14 Mono
CD14 Mono
CD8 TEM
CD14 Mono
CD4 Naive
CD14 Mono
CD8 Naive
CD14 Mono
CD4 Naive
MAIT
CD4 Naive
MAIT
CD4 Naive
CD14 Mono
gdT
B intermediate
CD14 Mono
CD14 Mono
CD14 Mono
NK
CD4 Naive
CD14 Mono
B memory
CD8 Naive
NK
NK
CD14 Mono
CD14 Mono
CD14 Mono
CD14 Mono
NK
CD14 Mono
CD4 Naive
CD16 Mono
CD14 Mono
Platelet
CD8 TEM
CD4 TEM
CD4 Naive
CD14 Mono
CD4 TCM
CD8 TEM
CD4 Naive
CD14 Mono
NK
CD4 TEM
cDC2
CD14 Mono
MAIT
CD4 TCM
CD8 TEM
CD4 Naive
NK
CD14 Mono
B intermediate
B memory
CD4 Naive
CD14 Mono
CD4 TCM
CD14 Mono
CD16 Mono
B naive
CD8 Naive
CD14 Mono
CD14 Mono
CD14 Mono
CD4 Naive
CD8 TEM
CD4 TCM
B naive
CD14 Mono
CD8 Naive
CD14 Mono
CD16 Mono
CD8 TEM
CD14 Mono
CD4 TCM
CD14 Mono
B memory
CD14 Mono
CD14 Mono
NK
CD14 Mono
CD14 Mono
B memory
CD8 Naive
CD14 Mono
CD8 TEM
NK
CD4 Naive
CD14 Mono
NK
CD8 TEM
CD14 Mono
CD4 Naive
B naive
CD16 Mono
NK
B naive
CD8 TEM
CD14 Mono
CD14 Mono
NK
CD8 TEM
CD14 Mono
CD14 Mono
CD8 Naive
NK
CD8 TEM
NK
B naive
CD14 Mono
CD16 Mono
CD8 TEM
B naive
CD8 TEM
CD4 TCM
CD8 TCM
NK
cDC2
CD8 Naive
CD8 Naive
NK
MAIT
B memory
B naive
CD14 Mono
NK
NK
CD8 Naive
CD8 TEM
CD14 Mono
B naive
CD4 TCM
CD14 Mono
Platelet
NK
NK
gdT
CD16 Mono
CD14 Mono
CD16 Mono
NK
CD16 Mono
NK
CD14 Mono
NK
CD14 Mono
CD14 Mono
CD4 Naive
CD4 TCM
CD4 TCM
CD14 Mono
CD14 Mono
CD8 Naive
CD14 Mono
Platelet
CD14 Mono
CD14 Mono
CD8 TEM
CD8 Naive
CD4 TEM
HSPC
CD14 Mono
CD14 Mono
CD4 CTL
CD14 Mono
CD8 TEM
CD4 TCM
CD14 Mono
CD4 Naive
CD14 Mono
gdT
CD4 Naive
CD14 Mono
B naive
CD16 Mono
CD4 CTL
NK
CD8 TEM
NK
CD16 Mono
CD14 Mono
Platelet
CD14 Mono
CD4 TCM
CD14 Mono
B memory
CD14 Mono
B naive
CD14 Mono
CD14 Mono
B naive
CD14 Mono
CD14 Mono
CD14 Mono
NK
CD4 Naive
B naive
CD14 Mono
CD14 Mono
MAIT
CD8 TEM
CD4 TCM
CD8 TCM
CD14 Mono
Treg
CD14 Mono
CD14 Mono
CD14 Mono
CD14 Mono
CD14 Mono
CD4 Naive
CD14 Mono
CD14 Mono
CD14 Mono
gdT
CD14 Mono
cDC2
MAIT
CD4 Naive
B memory
CD4 Naive
B memory
CD14 Mono
NK_CD56bright
CD8 TEM
Platelet
Platelet
CD8 Naive
NK
Platelet
MAIT
CD14 Mono
cDC2
CD14 Mono
CD8 Naive
NK
CD14 Mono
CD14 Mono
NK
CD4 TEM
CD14 Mono
gdT
CD14 Mono
B naive
CD14 Mono
CD14 Mono
CD14 Mono
NK
CD8 TEM
B intermediate
CD8 Naive
CD8 TEM
Platelet
CD14 Mono
CD16 Mono
MAIT
CD8 Naive
CD14 Mono
CD8 Naive
CD16 Mono
CD4 Naive
NK
CD14 Mono
CD4 TEM
CD4 TEM
gdT
CD14 Mono
CD14 Mono
CD14 Mono
CD14 Mono
Platelet
CD14 Mono
CD4 Naive
CD14 Mono
CD4 Naive
CD14 Mono
CD14 Mono
CD14 Mono
B naive
CD4 TCM
CD4 Naive
NK
CD14 Mono
CD4 Naive
CD14 Mono
CD4 Naive
CD8 TEM
CD4 CTL
pDC
CD14 Mono
CD4 Naive
cDC2
CD14 Mono
CD14 Mono
CD4 TCM
CD14 Mono
CD14 Mono
CD4 TCM
CD4 Naive
CD14 Mono
CD14 Mono
NK
NK
B naive
CD4 TCM
CD4 TCM
B memory
CD4 TCM
B naive
cDC2
CD14 Mono
CD14 Mono
CD8 TEM
NK
CD14 Mono
CD14 Mono
CD14 Mono
CD14 Mono
CD4 Naive
Platelet
CD16 Mono
CD4 TCM
CD4 TEM
CD4 TCM
Platelet
CD8 TEM
CD4 TCM
NK
CD14 Mono
CD14 Mono
B naive
NK
cDC2
CD16 Mono
CD14 Mono
NK
NK
CD14 Mono
CD14 Mono
CD8 TCM
CD4 Naive
CD8 TEM
CD8 Naive
NK
CD14 Mono
CD4 Naive
NK
CD14 Mono
CD14 Mono
B intermediate
CD4 Naive
NK
CD4 TCM
CD14 Mono
NK
CD14 Mono
NK
CD4 TCM
NK_CD56bright
CD14 Mono
CD4 TEM
CD14 Mono
CD8 Naive
CD14 Mono
CD4 TCM
CD8 Naive
CD4 Naive
CD4 TCM
CD14 Mono
CD8 TEM
CD8 TEM
CD14 Mono
CD8 Naive
CD8 TEM
CD4 Naive
CD8 TEM
CD14 Mono
CD14 Mono
CD4 Naive
CD14 Mono
CD8 TEM
CD14 Mono
CD4 Naive
CD14 Mono
CD14 Mono
CD8 Naive
B intermediate
NK
CD4 Naive
CD14 Mono
CD4 CTL
CD8 Naive
CD14 Mono
CD4 TCM
NK
NK
CD14 Mono
B memory
CD8 TCM
CD8 TEM
CD4 TCM
CD4 TCM
CD8 TEM
NK
B naive
B naive
CD8 Naive
CD4 Naive
CD8 TEM
CD4 Naive
B naive
CD14 Mono
CD4 Naive
CD8 Naive
CD14 Mono
B naive
NK
B memory
CD8 TEM
CD8 TEM
CD4 Naive
B intermediate
B naive
CD8 TEM
CD14 Mono
CD14 Mono
CD8 TEM
B memory
CD4 Naive
CD14 Mono
CD14 Mono
CD4 Naive
CD4 TCM
CD14 Mono
CD14 Mono
CD14 Mono
CD14 Mono
NK
NK
CD14 Mono
Platelet
Platelet
CD14 Mono
CD16 Mono
CD14 Mono
CD16 Mono
Platelet
CD8 Naive
CD14 Mono
CD4 Naive
CD16 Mono
CD4 Naive
CD14 Mono
CD14 Mono
CD14 Mono
B naive
NK
CD14 Mono
CD4 Naive
CD8 TEM
NK
CD4 Naive
NK
Platelet
NK
CD8 Naive
CD14 Mono
CD4 Naive
B intermediate
NK
CD16 Mono
CD8 Naive
CD14 Mono
CD4 Naive
NK
CD4 Naive
CD4 Naive
NK
CD14 Mono
CD8 Naive
CD8 Naive
CD4 Naive
CD4 Naive
NK
CD14 Mono
NK
CD8 TEM
CD8 TEM
CD4 Naive
CD14 Mono
CD4 TCM
CD4 CTL
CD4 TCM
CD14 Mono
Treg
CD4 TCM
CD16 Mono
CD4 Naive
CD16 Mono
CD14 Mono
CD14 Mono
NK_CD56bright
MAIT
CD4 TCM
B naive
NK
B memory
CD4 CTL
B intermediate
CD8 TEM
NK
cDC2
NK
NK
CD14 Mono
Platelet
gdT
CD4 Naive
CD14 Mono
NK
cDC2
B intermediate
CD14 Mono
CD14 Mono
CD8 Naive
CD14 Mono
CD4 Naive
NK
NK
CD14 Mono
CD14 Mono
NK
B naive
CD8 TCM
CD14 Mono
CD8 TEM
CD14 Mono
CD14 Mono
CD4 Naive
CD14 Mono
CD4 TEM
NK_CD56bright
NK Proliferating
CD14 Mono
B intermediate
NK
CD8 Naive
CD16 Mono
CD16 Mono
NK
CD14 Mono
CD16 Mono
CD4 TCM
CD14 Mono
CD8 TEM
NK
NK
CD16 Mono
CD14 Mono
pDC
B memory
pDC
CD8 TEM
CD14 Mono
CD14 Mono
gdT
CD14 Mono
NK
NK
CD4 Naive
NK
NK
B naive
B naive
NK
NK
B memory
CD4 Naive
B naive
CD14 Mono
MAIT
CD14 Mono
cDC2
CD14 Mono
CD4 Naive
NK
CD4 Naive
CD14 Mono
CD16 Mono
CD4 TCM
CD14 Mono
CD4 TCM
B naive
NK
CD4 Naive
CD8 TEM
CD14 Mono
CD8 TEM
B naive
CD4 Naive
CD14 Mono
NK
